carat,cut,color,clarity,depth,table,price,x,y,z,v
71,3,4,4,592,58,2839,587,582,346,118205364
79,3,2,3,593,62,2839,609,601,359,131397231
71,3,4,4,627,59,2839,570,562,355,113720700
77,2,5,4,610,60,2840,590,587,359,124332470
75,2,4,1,598,56,2840,585,592,352,121904640
70,4,4,2,610,56,2840,575,580,352,117392000
71,3,4,3,593,56,2840,588,582,347,118748952
92,4,6,1,619,56,2840,627,620,386,150053640
83,3,4,1,614,59,2840,608,604,372,136610304
70,3,5,6,592,60,2840,587,578,345,117053670
73,3,4,3,603,59,2841,590,587,355,122947150
71,2,6,4,634,55,2841,569,561,358,114276822
73,2,6,2,639,57,2841,566,571,363,117316518
82,4,4,1,617,53,2841,600,612,374,137332800
82,4,4,1,623,56,2841,596,602,373,133829416
82,2,4,1,597,57,2841,612,614,366,137531088
52,4,4,6,612,56,2841,519,521,318,85986882
73,4,6,2,614,57,2841,576,580,355,118598400
73,3,4,3,599,59,2841,587,577,350,118544650
73,3,2,4,614,58,2841,582,577,356,119549784
80,4,1,4,626,54,2842,592,596,372,131253504
70,2,3,3,602,62,2843,571,575,345,113272125
70,2,3,3,627,58,2843,565,567,355,113726025
71,2,3,3,594,58,2843,576,582,344,115319808
81,2,4,1,632,58,2843,591,592,374,130852128
71,2,6,2,615,58,2843,573,579,354,117445518
73,4,2,5,613,57,2843,581,584,357,121131528
73,2,4,4,618,59,2843,573,579,356,118109052
72,4,3,3,620,57,2843,571,574,355,116352670
81,4,4,1,621,57,2843,591,595,368,129405360
71,4,2,5,607,57,2843,581,578,352,118207936
70,2,3,4,620,59,2844,565,568,351,112642920
101,4,1,0,615,57,2844,645,646,397,165417990
101,1,1,0,631,57,2844,635,639,401,162711765
79,4,5,3,625,57,2844,591,593,370,129671310
70,2,3,3,618,59,2845,565,568,350,112322000
80,1,5,3,634,60,2845,592,582,372,128170368
127,3,5,1,593,61,2845,712,705,420,210823200
79,4,6,2,615,56,2846,596,591,365,128566140
72,2,4,4,602,59,2846,579,584,350,118347600
73,4,5,5,616,56,2846,579,584,358,121052688
101,1,5,0,642,61,2846,625,618,399,154113750
73,4,3,2,591,59,2846,592,595,351,123636240
70,4,3,2,616,57,2846,571,576,353,116100288
70,1,4,3,591,61,2846,576,584,343,115379712
77,3,3,2,629,59,2846,584,579,366,123757776
77,3,2,3,613,60,2846,591,581,359,123270189
77,3,2,4,614,58,2846,594,589,363,127001358
84,2,5,2,612,57,2847,610,612,374,139621680
72,4,3,2,603,57,2847,583,585,352,120051360
76,3,6,2,611,59,2847,593,588,361,125874924
70,2,2,5,629,59,2848,561,568,355,113120040
54,4,6,5,615,55,2848,525,529,324,89982900
75,0,6,1,646,57,2848,574,572,370,121481360
79,1,3,2,641,54,2849,586,584,375,128334000
74,2,3,4,631,58,2849,575,573,362,119269950
70,2,3,3,610,60,2850,574,577,351,116250498
70,4,4,3,608,59,2850,569,579,349,114978399
75,4,0,2,615,56,2850,583,587,360,123199560
120,2,5,0,631,60,2850,675,667,423,190445175
80,2,4,2,634,57,2851,589,582,371,127178058
66,4,6,4,621,56,2851,554,557,345,106459410
87,2,4,1,610,63,2851,622,607,375,141582750
86,3,5,2,627,59,2851,604,598,377,136169384
74,4,4,2,610,57,2851,585,581,356,120999060
57,2,3,7,606,59,2852,537,543,327,95350257
78,4,1,4,615,57,2852,588,592,363,126358848
74,4,2,2,613,55,2852,585,586,359,123068790
73,4,3,2,627,55,2852,570,579,360,118810800
91,2,1,2,635,57,2852,612,607,387,143764308
71,3,4,3,626,58,2853,567,570,356,115055640
71,1,2,4,635,55,2853,564,566,359,114601416
79,4,6,1,628,57,2853,590,585,369,127360350
79,3,6,1,600,60,2853,607,603,363,132865623
71,3,3,2,627,58,2853,573,566,357,115781526
82,3,1,4,619,58,2853,599,597,370,132313110
78,2,5,4,619,57,2854,587,595,366,127830990
70,2,3,4,624,56,2854,564,570,354,113803920
112,3,5,0,591,61,2854,678,675,400,183060000
73,3,3,3,620,57,2854,586,576,360,121512960
91,0,0,3,644,62,2854,606,603,389,142147602
91,1,0,3,642,58,2854,612,609,392,146101536
68,3,4,5,617,57,2854,567,564,349,111606012
73,2,4,3,625,57,2855,570,575,358,117334500
103,1,0,2,636,57,2855,638,629,403,161724706
74,3,6,3,624,57,2855,580,574,360,119851200
102,4,5,1,616,55,2856,649,643,398,166088186
60,4,4,5,608,57,2856,544,549,332,99153792
80,4,2,1,616,56,2856,597,601,369,132396093
97,4,4,0,607,56,2856,643,641,390,160743570
26,4,3,4,623,57,556,405,408,252,41640480
26,4,3,4,621,56,556,409,412,254,42801032
36,4,5,2,619,55,556,457,459,283,59362929
34,1,3,2,633,57,556,444,447,282,55967976
34,1,3,2,635,55,556,444,447,283,56166444
34,1,3,2,634,55,556,444,446,282,55842768
34,2,2,3,596,62,556,454,455,271,55980470
34,4,3,2,622,54,556,447,450,279,56120850
32,1,3,3,641,54,556,434,437,279,52914582
31,4,1,6,616,55,557,436,441,270,51914520
31,4,1,6,613,56,557,436,438,268,51179424
31,4,1,6,623,54,557,437,440,273,52492440
31,4,1,6,620,54,557,437,440,272,52300160
31,4,1,6,627,53,557,433,434,272,51114784
31,4,1,6,622,53,557,436,438,272,51943296
31,4,2,3,622,53,557,432,434,270,50621760
31,4,5,4,616,54,557,434,437,269,51018002
31,4,5,4,618,54,557,433,437,269,50900449
33,3,2,1,594,59,557,451,450,268,54390600
33,3,4,1,623,58,557,443,440,275,53603000
33,3,2,1,626,58,557,442,440,276,53676480
33,4,2,1,619,56,557,445,441,274,53771130
33,3,4,1,630,58,557,442,440,278,54065440
33,3,0,4,628,58,557,441,438,276,53311608
33,3,0,4,615,61,557,446,438,272,53134656
33,4,0,4,621,55,557,444,441,275,53846100
33,4,1,2,630,57,557,438,437,276,52828056
33,1,1,2,636,53,557,443,440,281,54772520
33,3,1,2,604,59,557,454,450,273,55773900
77,3,4,2,608,59,2856,592,586,358,124194496
77,3,4,2,610,58,2856,594,590,361,126516060
70,1,3,5,601,63,2857,568,571,342,110920176
90,2,2,1,631,58,2857,608,602,382,139818112
72,4,3,2,623,57,2857,576,570,357,117210240
90,3,1,3,619,59,2857,620,614,382,145419760
72,3,3,2,621,58,2857,576,573,357,117827136
70,4,2,5,621,56,2858,563,571,352,113158496
81,2,4,2,613,57,2858,602,605,370,134757700
81,2,4,2,617,57,2858,600,605,372,135036000
71,3,3,3,610,60,2858,576,569,349,114382656
70,3,3,3,614,59,2858,573,570,351,114640110
71,3,3,3,615,60,2858,576,568,352,115163136
71,2,3,3,635,59,2858,568,559,358,113669296
92,3,0,2,629,58,2858,622,618,390,149914440
76,4,3,2,627,54,2858,588,583,367,125809068
73,4,6,2,615,56,2858,584,580,358,121261760
71,3,6,3,604,62,2858,574,572,346,113601488
70,1,3,5,636,62,2858,561,558,356,111441528
90,0,2,1,645,56,2858,606,600,389,141440400
70,4,6,3,610,57,2859,576,574,351,116049024
70,3,6,3,624,56,2859,572,566,355,114931960
77,3,4,4,609,60,2859,591,588,359,124755372
71,4,2,4,615,56,2859,574,578,354,117447288
70,3,6,3,596,61,2859,580,577,345,115457700
83,3,3,1,592,60,2859,617,612,364,137447856
71,2,4,3,613,61,2860,568,573,350,113912400
90,2,0,1,636,58,2860,607,610,387,143294490
60,4,3,5,619,54,2860,541,544,335,98591840
71,3,6,4,629,57,2860,566,560,354,112203840
53,4,4,6,614,57,2860,523,520,320,87027200
71,3,6,2,607,58,2861,595,578,356,122431960
62,4,2,5,616,56,2861,545,548,337,100648420
62,4,2,5,616,56,2861,548,551,338,102058424
90,3,1,2,630,58,2861,609,601,381,139449429
62,0,4,7,601,61,2861,553,556,333,102386844
82,3,3,1,617,59,2861,601,598,370,132977260
66,3,6,4,610,58,2861,567,557,343,108325917
70,2,6,2,625,55,2862,567,572,356,115459344
80,2,4,2,626,58,2862,590,592,370,129233600
80,2,6,1,625,59,2862,588,592,369,128447424
79,3,4,2,623,54,2862,597,591,370,130545990
71,2,4,6,632,60,2862,565,561,356,112839540
70,4,5,3,611,57,2862,571,574,350,114713900
79,3,5,4,600,60,2862,607,599,364,132347852
70,3,3,3,595,59,2862,582,577,345,115855830
122,3,3,0,609,57,2862,693,688,421,200726064
73,3,3,3,625,61,2862,578,564,359,117031128
91,1,1,3,643,58,2863,605,609,390,143693550
71,4,6,2,608,56,2863,580,577,352,117800320
83,3,2,2,623,58,2863,601,597,373,133831281
84,3,4,1,623,59,2863,606,601,376,136941456
71,3,6,2,610,61,2863,582,575,353,118131450
71,3,6,2,597,59,2863,582,580,347,117133320
71,3,6,2,617,56,2863,580,568,354,116621760
71,4,6,2,617,57,2863,575,570,353,115695750
71,3,6,2,614,58,2863,579,575,354,117855450
71,3,6,2,606,58,2863,579,577,350,116929050
91,3,0,2,595,62,2863,640,618,374,147924480
90,3,0,3,598,62,2863,624,621,372,144151488
71,3,5,5,615,62,2863,574,568,351,114437232
71,3,3,2,591,61,2863,584,580,344,116519680
72,4,4,3,595,57,2863,591,586,350,121214100
72,3,3,2,609,60,2863,578,574,351,116451972
71,4,3,3,610,55,2863,579,575,352,117189600
81,4,3,1,603,57,2864,607,604,365,133819220
83,2,1,3,616,58,2865,605,607,373,136978655
73,3,6,2,608,55,2865,587,581,355,121071685
56,2,6,6,620,56,2866,525,530,327,90987750
56,2,6,6,618,55,2866,527,531,327,91506699
71,4,3,4,622,55,2866,574,570,356,116476080
70,4,5,6,623,58,2866,566,570,354,114207480
96,3,1,2,613,58,2866,639,630,389,156599730
71,2,5,6,629,57,2867,567,569,357,115176411
70,4,6,3,624,57,2867,568,561,352,112164096
71,4,5,6,604,57,2867,578,581,350,117536300
80,3,5,3,612,53,2867,605,598,368,133138720
82,4,4,1,623,56,2867,599,595,372,132582660
52,4,4,6,612,56,2867,521,519,318,85986882
82,4,4,1,617,53,2867,612,600,374,137332800
82,4,4,1,623,56,2867,602,596,373,133829416
82,3,4,1,597,57,2867,614,612,366,137531088
80,4,2,2,613,57,2867,596,591,364,128213904
72,4,1,4,624,55,2868,572,575,358,117746200
62,4,2,7,605,57,2868,552,556,335,102815520
79,3,3,1,610,58,2868,596,590,362,127293680
75,2,3,2,631,56,2868,578,570,362,119264520
108,3,6,0,619,60,2869,655,648,403,171049320
72,4,3,2,608,55,2869,577,584,353,118949704
62,4,2,7,618,56,2869,543,547,337,100096077
73,4,2,5,613,57,2869,584,581,357,121131528
72,4,5,5,609,57,2869,579,577,352,117597216
52,3,4,5,618,60,2870,516,513,318,84177144
83,4,3,1,622,57,2870,600,605,375,136125000
64,3,3,5,621,58,2870,556,551,344,105386464
80,4,2,2,625,57,2870,594,590,370,129670200
74,4,5,2,621,56,2870,577,583,360,121100760
72,4,4,2,615,56,2870,572,579,354,117240552
82,4,5,3,595,57,2870,612,609,363,135293004
73,3,3,4,613,59,2870,581,578,355,119215390
104,3,1,0,616,61,2870,647,645,398,166091370
73,2,3,2,613,58,2871,576,583,355,119211840
73,1,3,2,636,57,2871,570,572,363,118352520
90,3,0,2,628,59,2871,613,603,382,141202098
75,4,1,2,618,55,2871,583,585,361,123120855
79,4,2,2,626,55,2871,591,595,371,130460295
70,1,6,2,625,56,2872,559,562,351,110269458
75,2,6,2,607,55,2872,587,592,358,124406432
102,4,1,0,617,56,2872,644,649,399,166764444
70,2,2,1,590,62,2872,579,581,342,115048458
70,4,6,2,618,56,2872,563,573,351,113232249
70,4,6,2,614,54,2872,571,575,352,115570400
70,4,6,2,607,56,2872,572,575,348,114457200
70,2,6,2,602,60,2872,575,582,348,116458200
74,4,3,2,623,58,2872,574,578,359,119106148
76,2,4,3,620,58,2873,580,586,362,123036560
77,2,3,2,632,58,2873,580,584,368,124648960
76,4,3,1,628,56,2873,578,582,364,122448144
100,4,1,1,617,56,2873,645,641,397,164137665
90,3,0,2,618,58,2873,616,613,380,143491040
90,1,0,2,640,61,2873,600,596,383,136960800
90,3,0,2,609,61,2873,626,622,380,147961360
78,3,4,3,626,58,2874,591,582,367,126234054
71,3,6,3,612,59,2874,569,574,350,114312100
70,3,4,4,590,59,2874,579,577,341,113922303
70,3,4,4,608,62,2874,571,567,346,112019922
70,3,2,5,618,58,2874,567,563,349,111408129
70,4,4,4,610,55,2874,577,573,351,116047971
70,4,4,4,616,55,2874,575,571,353,115898725
70,4,4,4,624,56,2874,569,565,354,113805690
70,3,2,5,629,59,2874,568,561,355,113120040
77,4,5,2,624,56,2875,584,590,366,126108960
73,3,3,4,626,60,2876,568,575,358,116922800
79,3,3,3,606,53,2876,604,598,364,131473888
72,2,5,4,622,54,2877,574,576,357,118032768
71,4,3,4,624,56,2877,575,570,357,117006750
74,4,2,3,623,55,2877,580,583,362,122406680
70,1,5,6,627,56,2877,560,566,353,111886880
70,1,4,4,591,62,2877,582,586,344,117321888
79,2,4,2,628,59,2878,586,589,369,127361826
79,2,4,2,627,60,2878,582,589,367,125806866
79,2,6,1,597,58,2878,600,607,360,131112000
71,4,1,3,615,55,2878,576,578,355,118189440
79,4,4,2,628,56,2878,588,590,370,128360400
73,2,4,2,614,56,2879,581,586,358,121886828
63,3,3,7,603,62,2879,555,553,334,102509610
70,3,4,4,604,60,2879,573,570,345,112680450
71,3,4,4,627,58,2879,571,567,357,115581249
84,4,2,1,610,56,2879,613,610,373,139475890
84,4,2,1,623,55,2879,608,603,377,138217248
102,4,0,1,603,54,2879,653,650,393,166808850
72,4,4,4,620,56,2879,576,573,356,117497088
74,2,6,2,639,57,2880,572,574,366,120168048
70,4,5,6,620,55,2881,574,571,355,116352670
71,2,3,3,600,59,2881,584,583,350,119165200
105,3,5,0,620,59,2881,650,647,401,168640550
70,2,5,7,628,56,2882,562,565,354,112405620
54,4,4,6,618,56,2882,523,526,324,89131752
73,3,4,3,599,58,2882,587,584,351,120325608
72,4,6,2,618,56,2883,575,581,357,119264775
84,2,4,2,638,57,2885,595,600,381,136017000
101,3,1,2,627,60,2885,636,627,396,157913712
77,4,6,1,615,55,2885,590,593,364,127352680
73,4,3,2,614,56,2886,579,581,356,119758044
72,4,3,2,627,55,2886,564,569,355,113925180
71,2,6,2,624,54,2887,571,579,359,118688631
70,3,3,4,626,59,2887,566,569,355,114329170
79,4,1,4,617,59,2888,593,596,367,129708076
72,2,2,5,625,58,2889,568,572,356,115662976
70,2,3,3,635,54,2889,562,566,358,113876936
70,2,4,4,622,58,2889,564,575,354,114802200
90,1,5,1,635,58,2889,609,614,388,145083288
71,2,4,4,628,56,2889,569,572,358,116517544
50,4,3,5,622,54,2889,508,512,317,82450432
50,4,3,5,622,54,2889,509,511,317,82451383
74,4,4,2,612,56,2889,583,587,358,122515118
77,3,4,3,618,56,2889,594,590,366,128268360
77,3,3,2,598,61,2889,599,595,357,127236585
80,4,4,2,615,54,2890,607,600,371,135118200
80,4,4,2,624,57,2890,590,587,367,127103110
80,3,4,2,615,60,2890,597,594,366,129790188
80,1,4,2,638,59,2890,587,583,373,127648433
66,4,2,6,615,56,2890,561,558,344,107685072
71,2,3,3,612,58,2891,571,579,352,116374368
71,4,4,3,612,56,2891,573,577,352,116378592
71,4,3,3,616,56,2891,574,576,354,117040896
71,4,3,3,627,56,2891,571,575,359,117868675
72,4,6,2,611,56,2891,578,581,354,118879572
71,1,6,3,623,61,2891,570,573,356,116273160
86,4,5,1,618,55,2892,612,614,379,142416072
71,2,4,4,626,55,2893,566,571,356,115054216
82,2,2,1,625,56,2893,599,604,376,136035296
71,4,2,5,615,57,2893,573,575,353,116304675
75,4,4,3,625,57,2893,578,583,363,122321562
70,2,5,6,592,60,2893,587,578,345,117053670
80,4,2,1,625,55,2893,589,592,369,128665872
82,1,2,1,599,62,2893,602,604,361,131262488
82,2,2,2,634,55,2893,600,593,378,134492400
82,3,2,2,599,59,2893,609,606,364,134335656
81,2,3,1,624,57,2894,591,599,371,131337339
81,4,2,1,622,57,2894,596,600,372,133027200
76,4,4,2,614,56,2894,588,592,362,126010752
71,2,2,3,609,56,2895,575,578,351,116654850
70,2,4,4,618,59,2895,566,576,353,115083648
70,4,2,5,621,53,2895,571,575,356,116883700
74,2,2,4,598,58,2896,585,589,351,120942315
77,2,2,3,613,60,2896,581,591,359,123270189
53,4,4,6,616,56,2896,518,524,321,87129672
79,4,6,2,615,56,2896,591,596,365,128566140
73,4,3,1,615,55,2896,582,586,359,122437668
77,4,6,1,621,56,2896,583,589,364,124992868
77,3,3,2,609,58,2896,594,588,360,125737920
101,2,1,0,631,57,2896,639,635,401,162711765
101,4,1,0,615,57,2896,646,645,397,165417990
60,2,6,5,606,57,2897,548,551,333,100548684
76,3,3,2,611,58,2897,591,585,359,124118865
54,4,6,5,614,52,2897,530,534,326,92264520
72,4,3,2,625,55,2897,569,574,357,116598342
72,1,4,4,594,61,2897,582,589,348,119293704
74,3,6,3,618,58,2897,581,577,358,120014846
112,3,0,1,606,59,2898,668,661,403,177943844
75,4,6,2,623,55,2898,583,580,362,122406680
77,4,6,2,626,57,2898,592,581,367,126230384
79,4,2,2,611,57,2898,598,593,364,129079496
79,4,2,2,623,57,2898,590,585,366,126324900
79,4,2,2,623,57,2898,590,585,366,126324900
79,4,2,2,623,57,2898,590,585,366,126324900
79,4,2,2,623,57,2898,590,585,366,126324900
79,4,2,2,623,57,2898,590,585,366,126324900
70,1,2,6,599,61,2899,575,581,346,115589950
70,2,4,2,619,58,2900,571,572,354,115620648
72,3,6,4,627,58,2900,568,565,355,113926600
80,3,4,2,627,58,2901,591,593,371,130021773
81,4,3,1,630,56,2901,595,590,373,130941650
81,3,3,1,625,59,2901,597,590,371,130677330
74,4,3,3,619,57,2901,581,578,359,120558662
73,3,3,3,620,60,2902,576,573,356,117497088
73,4,3,3,614,55,2902,582,580,357,120508920
75,4,2,2,616,55,2902,582,586,360,122778720
71,0,3,3,646,59,2902,562,559,362,113725196
71,3,3,3,596,60,2902,585,580,347,117737100
75,3,6,2,628,60,2903,578,574,362,120101464
75,4,6,2,623,57,2903,583,580,362,122406680
72,4,6,2,619,55,2903,578,575,357,118648950
72,3,6,2,614,59,2903,579,571,353,116704977
72,3,3,3,611,59,2903,580,575,353,117725500
79,2,4,2,630,54,2904,591,594,373,130943142
79,2,6,1,628,57,2904,585,590,369,127360350
62,4,3,5,620,56,2904,548,552,341,103151136
70,2,2,5,593,62,2905,578,582,344,115720224
70,2,2,5,634,59,2905,562,564,357,113157576
70,2,2,5,633,59,2905,559,562,355,111526090
71,2,2,3,621,58,2905,565,571,353,113883095
86,2,1,4,612,58,2905,610,616,375,140910000
53,4,6,6,625,54,2905,516,521,324,87102864
91,2,0,2,635,58,2905,617,612,390,147265560
95,1,1,1,638,57,2905,623,613,394,150468206
91,3,0,2,628,59,2905,619,614,387,147085542
74,2,6,3,624,57,2906,574,580,360,119851200
80,4,1,4,622,58,2906,592,595,369,129976560
74,1,3,2,628,61,2906,574,576,361,119355264
61,4,3,5,624,53,2907,542,543,338,99475428
61,4,3,5,624,53,2907,542,545,339,100137210
61,4,3,5,621,54,2907,543,545,338,100026030
72,4,5,6,628,57,2907,568,572,358,116312768
70,4,4,3,623,53,2907,569,573,356,116069172
71,4,4,4,619,56,2907,570,574,354,115821720
79,4,2,2,603,60,2907,598,602,362,130318552
72,4,3,2,626,56,2907,570,573,358,116926380
33,4,2,1,629,55,557,446,441,279,54875394
39,4,5,1,615,57,558,466,470,288,63077760
32,4,6,2,613,55,558,441,446,272,53498592
25,3,4,4,612,59,558,405,401,247,40114035
25,1,4,4,636,57,558,404,401,256,41473024
25,3,3,4,607,59,558,413,411,250,42435750
25,3,3,4,615,60,558,404,401,248,40176992
31,3,1,3,608,58,558,437,434,265,50259370
31,3,1,3,598,60,558,442,438,263,50915748
31,2,1,3,632,55,558,440,430,275,52030000
31,3,1,3,623,57,558,434,432,270,50621760
31,3,5,2,627,58,558,434,430,271,50574020
31,4,3,1,617,56,558,440,434,270,51559200
31,4,3,1,601,57,558,444,441,266,52083864
31,4,3,1,613,55,558,437,434,267,50638686
31,3,1,3,608,60,558,442,437,267,51572118
31,4,1,3,599,57,558,440,438,263,50685360
31,3,1,3,599,60,558,444,441,265,51888060
31,3,1,3,611,58,558,438,436,267,50988456
31,3,1,3,607,61,558,434,432,263,49309344
31,2,1,3,631,54,558,434,430,273,50947260
31,3,1,3,623,60,558,432,430,269,49969440
31,3,5,2,617,59,558,438,436,270,51561360
31,3,5,2,610,61,558,438,433,266,50447964
31,1,5,2,636,57,558,430,428,273,50242920
31,3,5,2,624,57,558,434,430,270,50387400
31,3,5,2,628,58,558,432,428,270,49921920
31,4,5,2,629,56,558,430,426,270,49458600
31,3,3,1,609,60,558,438,434,266,50564472
82,2,5,2,636,56,2908,590,595,377,132345850
73,4,1,4,615,55,2908,580,584,358,121261760
70,3,6,3,610,60,2909,575,570,349,114384750
70,3,6,3,609,57,2909,571,569,347,112739953
71,4,5,4,612,56,2909,576,581,354,118468224
71,4,5,4,619,56,2909,570,574,354,115821720
90,4,1,1,619,57,2909,619,613,381,144569307
71,2,6,4,629,57,2910,560,566,354,112203840
59,4,3,5,611,57,2911,539,541,330,96227670
71,4,2,3,606,56,2911,576,580,350,116928000
77,1,4,3,603,61,2911,589,596,357,125322708
73,1,3,3,642,54,2912,568,572,366,118911936
73,1,3,3,632,56,2912,575,576,364,120556800
80,3,3,2,612,60,2912,597,595,365,129653475
70,2,6,3,607,60,2913,572,574,348,114258144
71,3,6,2,614,58,2913,575,579,354,117855450
71,3,2,1,608,59,2913,570,574,348,113858640
71,3,6,2,606,58,2913,577,579,350,116929050
71,2,6,2,617,56,2913,568,580,354,116621760
71,4,6,2,617,57,2913,570,575,353,115695750
71,3,6,2,597,59,2913,580,582,347,117133320
91,3,1,1,620,59,2913,618,623,385,148230390
83,3,3,2,622,59,2913,605,597,374,135083190
85,4,2,1,620,57,2913,610,602,376,138074720
80,2,4,2,635,55,2914,586,589,373,128742442
73,4,3,2,614,58,2914,576,580,355,118598400
83,2,1,3,620,55,2915,603,606,374,136666332
77,2,2,2,636,57,2915,579,588,371,126307692
80,2,2,1,620,55,2915,594,601,370,132087780
71,4,4,3,622,56,2915,574,571,356,116680424
73,2,5,4,608,57,2916,580,583,354,119701560
93,4,1,2,620,57,2917,622,626,387,150686964
74,3,4,4,625,60,2917,578,574,360,119437920
70,4,3,3,625,58,2917,563,567,353,112685013
71,4,4,3,612,56,2917,577,573,352,116378592
71,2,4,3,595,58,2918,582,587,348,118888632
80,2,5,3,612,53,2918,598,605,368,133138720
71,4,5,6,621,54,2918,570,576,356,116881920
72,4,1,3,618,55,2918,575,579,356,118521300
83,2,6,1,631,57,2918,595,590,374,131292700
72,2,2,4,605,57,2919,580,583,352,119025280
80,2,5,2,625,56,2919,592,596,371,130900672
73,3,2,5,622,56,2919,579,575,359,119520075
70,1,4,4,638,58,2919,561,558,357,111754566
73,4,5,4,619,55,2919,579,576,358,119394432
73,4,2,5,619,55,2919,583,577,359,120764369
71,3,3,4,597,57,2920,587,578,348,118071528
72,4,4,2,610,55,2920,578,585,355,120036150
71,3,4,4,591,59,2920,588,583,346,118610184
71,4,4,4,626,55,2920,571,567,356,115257492
74,2,5,5,605,60,2921,579,581,351,118076049
71,2,3,3,599,59,2921,577,581,347,116327239
71,2,3,3,607,60,2921,575,578,350,116322500
71,2,6,2,601,60,2921,576,579,347,115725888
65,4,4,5,613,56,2921,558,561,343,107372034
71,2,3,3,637,58,2922,560,564,358,113070720
71,2,3,3,633,59,2922,562,566,357,113558844
68,2,4,4,597,57,2922,579,576,345,115058880
53,4,4,6,616,56,2922,524,518,321,87129672
77,4,6,1,606,56,2922,595,590,359,126026950
72,2,3,3,630,57,2923,569,573,360,117373320
72,2,3,3,632,58,2923,567,572,360,116756640
70,2,3,2,618,59,2923,563,569,350,112121450
75,2,3,2,623,58,2923,578,581,361,121230298
75,2,3,2,615,58,2923,582,586,359,122437668
87,4,5,2,625,57,2923,613,606,381,141533118
71,4,3,4,624,54,2923,571,574,357,117008178
77,4,6,1,602,56,2923,598,604,362,130751504
78,4,4,2,611,56,2923,594,598,364,129297168
70,4,1,4,615,56,2924,571,575,352,115570400
70,2,4,4,645,58,2925,555,559,359,111377955
51,2,3,7,633,58,2925,503,508,320,81767680
71,4,1,7,615,56,2925,574,577,354,117244092
102,4,1,0,617,56,2925,649,644,399,166764444
120,3,1,0,605,58,2925,690,679,413,193494630
